timestamp,total_gb,used_gb,available_gb,usage_percent,cached_gb
1754588390,2014.0,45.0,1969.0,2.2,1052.0
1754588395,2014.0,45.0,1969.0,2.2,1052.0
1754588400,2014.0,45.0,1969.0,2.2,1052.0
1754588405,2014.0,45.0,1969.0,2.2,1052.0
1754588410,2014.0,45.0,1969.0,2.2,1052.0
1754588415,2014.0,45.0,1969.0,2.2,1052.0
1754588420,2014.0,45.0,1969.0,2.2,1052.0
1754588425,2014.0,45.0,1969.0,2.2,1052.0
1754588430,2014.0,45.0,1969.0,2.2,1052.0
1754588435,2014.0,45.0,1969.0,2.2,1052.0
1754588440,2014.0,45.0,1969.0,2.2,1052.0
1754588445,2014.0,45.0,1969.0,2.2,1052.0
1754588450,2014.0,45.0,1969.0,2.2,1052.0
1754588455,2014.0,45.0,1969.0,2.2,1052.0
1754588460,2014.0,45.0,1969.0,2.2,1052.0
1754588465,2014.0,45.0,1969.0,2.2,1052.0
1754588470,2014.0,45.0,1969.0,2.2,1052.0
1754588475,2014.0,45.0,1969.0,2.2,1052.0
1754588480,2014.0,45.0,1969.0,2.2,1052.0
1754588485,2014.0,45.0,1969.0,2.2,1052.0
1754588490,2014.0,45.0,1969.0,2.2,1052.0
1754588495,2014.0,45.0,1969.0,2.2,1052.0
1754588500,2014.0,45.0,1969.0,2.2,1052.0
1754588505,2014.0,45.0,1969.0,2.2,1052.0
1754588510,2014.0,45.0,1969.0,2.2,1052.0
1754588515,2014.0,45.0,1969.0,2.2,1052.0
1754588520,2014.0,45.0,1969.0,2.2,1052.0
1754588525,2014.0,45.0,1969.0,2.2,1052.0
1754588530,2014.0,45.0,1969.0,2.2,1052.0
1754588535,2014.0,45.0,1969.0,2.2,1052.0
1754588540,2014.0,45.0,1969.0,2.2,1052.0
1754588545,2014.0,45.0,1969.0,2.2,1052.0
1754588550,2014.0,45.0,1969.0,2.2,1052.0
1754588555,2014.0,45.0,1969.0,2.2,1052.0
1754588560,2014.0,45.0,1969.0,2.2,1052.0
1754588565,2014.0,45.0,1969.0,2.2,1052.0
1754588570,2014.0,45.0,1969.0,2.2,1052.0
1754588575,2014.0,45.0,1969.0,2.2,1052.0
1754588580,2014.0,45.0,1969.0,2.2,1052.0
1754588585,2014.0,45.0,1969.0,2.2,1052.0
1754588590,2014.0,45.0,1969.0,2.2,1052.0
1754588595,2014.0,45.0,1969.0,2.2,1052.0
1754588600,2014.0,45.0,1969.0,2.2,1052.0
1754588605,2014.0,45.0,1969.0,2.2,1052.0
1754588610,2014.0,45.0,1969.0,2.2,1052.0
1754588615,2014.0,45.0,1969.0,2.2,1052.0
1754588620,2014.0,45.0,1969.0,2.2,1052.0
1754588625,2014.0,45.0,1969.0,2.2,1052.0
1754588630,2014.0,45.0,1969.0,2.2,1052.0
1754588635,2014.0,45.0,1969.0,2.2,1052.0
1754588640,2014.0,45.0,1969.0,2.2,1052.0
1754588645,2014.0,45.0,1969.0,2.2,1052.0
1754588650,2014.0,45.0,1969.0,2.2,1052.0
1754588655,2014.0,45.0,1969.0,2.2,1052.0
